1292744;1.101807429979
1315106;1.005801031693
1322928;0.831670668860
1329934;0.828056623560
1343404;0.759276169000
1361343;0.726396786424
883105;0.715927560986
1351265;0.711774712408
880637;0.577748239861
886023;0.572030699411
885682;0.568717416247
886404;0.560395319592
885795;0.558120945645
883466;0.553695842029
882920;0.517159302292
885590;0.512781619046
882001;0.490336573565
872796;0.434790056133
872953;0.432345051568
880956;0.424121936711
880557;0.421592720200
880094;0.418192931006
880833;0.415200044000
871659;0.392890367597
871980;0.392217138378
871370;0.374940054536
877036;0.373937725531
870634;0.372330058221
877861;0.364904304500
870315;0.355818354747
862256;0.329488480295
862144;0.329013639665
882980;0.324099276087
860833;0.280605046843
858705;0.268860047650
858764;0.267750058786
859054;0.251880121815
885693;0.250169271088
886334;0.243230143000
886086;0.242414467425
884923;0.235569288625
880247;0.232776536965
885243;0.232067801534
886172;0.227445700520
880559;0.220695420436
884156;0.215802695601
883769;0.211744870388
881526;0.206651173686
885404;0.201943231361
877872;0.199247641205
884084;0.198155771099
883986;0.196370940752
877341;0.194933639947
883471;0.190356867700
875569;0.189759363610
884358;0.188403366047
883248;0.186954332569
882082;0.185747161628
884514;0.184360619803
882254;0.182905932278
884582;0.179970633384
882673;0.176380920589
872548;0.173638584792
882404;0.168458073878
886089;0.168239784658
883469;0.167889615115
885690;0.166898525373
867686;0.166803008364
882473;0.166514779565
886413;0.166445805114
886335;0.165620574149
881999;0.165387736241
886176;0.162754979864
879486;0.162604868646
878626;0.161871169067
881546;0.161759790678
885801;0.161658439104
881890;0.159324159476
884428;0.158842172100
886332;0.157188655037
885400;0.154871852825
881807;0.153888241763
878576;0.153556407609
884513;0.152680279552
885246;0.150531640772
882912;0.149951905896
885111;0.148707194046
877867;0.145737056363
884578;0.145204146093
880657;0.144333197464
884926;0.144017709304
884248;0.143329192316
880957;0.142658458620
867438;0.142138340065
880465;0.141903313434
884828;0.141398253614
882470;0.140665690185
882080;0.138813265081
884515;0.137269970300
883771;0.133751972500
883247;0.130672156849
879830;0.130476146871
883137;0.130284746205
883047;0.130262040752
883143;0.130134701835
879483;0.129882601753
879633;0.129534995413
882918;0.129355444697
878529;0.127605194884
879074;0.124200587734
885685;0.124055408184
876301;0.123684137284
883462;0.123314955696
885819;0.122918426103
878640;0.121911097451
878476;0.121887098501
885373;0.121782235711
886078;0.121684222199
881803;0.121664890211
878251;0.121087128156
875502;0.119207382976
885241;0.119158192598
877454;0.118730283540
884236;0.118687521871
885086;0.118168888246
885319;0.118137332217
877729;0.118117582179
881888;0.117992918140
875805;0.116211176003
872937;0.115870955830
881994;0.114915647513
884922;0.114701436279
872785;0.113091347325
882209;0.112787160829
874857;0.112379639910
861159;0.112055281639
882088;0.111667794943
880955;0.110702519141
881923;0.110043338481
872658;0.109470056111
874576;0.109140828868
882977;0.108913579815
874798;0.108377300243
884570;0.107936433663
884359;0.107245533374
875136;0.107094144074
874616;0.105508357687
874470;0.105319648958
879481;0.104222992082
872964;0.102630456633
868296;0.101531761845
878524;0.100726134959
871910;0.098526053820
867606;0.098361680589
882251;0.096923787229
880959;0.096735455513
871319;0.096553554582
882459;0.096067839893
867076;0.095709043840
882203;0.095375281562
880838;0.095354122415
866913;0.095080842852
867273;0.094816057165
878464;0.094660047064
880470;0.094598211398
880691;0.094448019118
984468;0.094440028462
880558;0.094132515945
986474;0.093704519708
870771;0.092332017953
868912;0.091775744837
865829;0.091225543617
867972;0.091198544375
870094;0.091143697693
870937;0.090836696416
870408;0.090836454701
869765;0.090810057910
875564;0.090256777824
880249;0.089359221513
878035;0.088493545615
878533;0.088421127005
875549;0.088200046315
879835;0.087571867082
879753;0.087238276157
879639;0.087034186185
876435;0.086964850174
864799;0.086662940799
880555;0.086353134071
881315;0.086317730597
873183;0.085949909218
879234;0.085130756084
878467;0.085069478196
875077;0.084761001783
879236;0.084734400401
877334;0.084475890035
879109;0.084042006018
878580;0.083426507365
876836;0.082630463459
873766;0.082275049674
873551;0.082050348326
878056;0.081471451750
878528;0.081470126630
878332;0.081407984389
874598;0.080760302380
880077;0.080737849719
880194;0.080397948309
880253;0.079775147462
877739;0.079657071163
863330;0.079545043479
879964;0.078942648430
877462;0.078809681463
879117;0.078520329500
878452;0.077983992500
864321;0.077654978958
876654;0.077381646852
877075;0.077377104113
876529;0.076889783104
879231;0.076788393120
878041;0.076299340000
875947;0.075745467250
