1313163;799000.000000000000
995529;487495.172732786000
863284;206314.065921410000
978604;115673.502496296000
1029610;107411.800070407500
996970;98999.569296478000
978622;63450.605436923500
873807;48370.004606470020
1008618;41447.679852681580
866925;35782.952145268500
863080;35168.251993992500
1048737;29911.859563555500
863314;27602.502819083000
1012525;26750.000988114500
880533;26319.461126002000
1300317;24966.156009640500
880610;23042.600503004000
1328415;22697.181965280000
1338574;22560.000004722000
996957;22280.001005357500
1276073;22119.840008265500
873645;21820.458922231500
883070;21547.444606678500
1056673;21447.739659642802
996966;21387.500258654500
1320744;21256.760286361000
1349791;21074.693162942000
1359849;20474.759162474500
880061;19990.913764640000
886383;19530.422615431000
884450;18499.999359086500
866944;18082.751590478000
885737;17892.241191136000
974344;17764.902818314000
885865;17590.770808190500
883443;17467.432007252500
885656;17459.758719168500
885651;17115.696171983000
877842;16952.201007621500
980887;16217.204209811500
884905;16060.712856760500
880934;15591.002768707000
871289;15440.125466056500
882767;15030.353575723500
881986;14999.348966442500
882775;14996.866442997000
880773;14884.254097172500
876993;14484.001312657000
978717;14095.248057734000
872825;13924.876366608000
871957;13770.045243687000
872761;13761.977696767500
871578;13540.367486649000
870598;13386.001592652500
870130;13351.517852046500
1054229;12891.940389964404
862229;12849.000315123000
990534;12635.000027063500
885859;12332.407983042500
884491;12249.493139231000
858745;11799.004124301000
1093225;11750.062910797000
884539;11622.948771918500
885210;11250.685855145000
861305;11163.359919478000
873835;10600.000300163000
859025;10591.116130447500
860808;10554.541787758500
876643;10540.867378475000
885344;10422.018085345500
886006;9919.220740224000
858672;9761.885456502500
873741;9378.630873783500
861893;9000.000385427500
882025;8987.439963300000
883390;8899.551588492500
881984;8541.821402275000
879788;8359.303824848000
884112;8175.237089745500
1078523;8157.225871236000
878505;8136.205829227500
879432;8119.855539768500
878422;7660.235787034000
886255;7607.921873248000
882359;7582.012165687500
1295249;7286.902314924525
886139;7209.811465604000
1085645;7137.949136783000
884220;7011.037668874000
884008;6706.783855703500
878418;6676.123342710000
863148;6655.013988546000
874666;6565.528204798500
883217;6504.794516310000
885492;6496.908950424000
883736;6479.679543566000
885731;6431.573889988000
883920;6418.826187886500
883288;6391.304796439500
878557;6390.012909565000
877400;6371.815474675500
884269;6321.060637387000
1000124;6317.279309171500
885484;6271.114938154000
878503;6147.621768320500
883065;6059.568396517000
975192;5999.815685299000
885990;5985.367143313000
876344;5924.253185079500
875476;5880.203276469000
886568;5774.176279224948
882641;5707.995336331500
1091600;5684.975369451750
886253;5664.111920132500
884400;5619.803555664500
882438;5611.992500370500
871840;5593.652517518000
882182;5578.149126007500
886368;5515.421935766000
881789;5506.527385238500
856352;5404.265361363000
886135;5401.827296868000
868026;5377.313554850000
881866;5365.567888434500
876724;5306.313421466500
882363;5304.602412131000
866976;5242.845558485000
981252;5238.860394365600
869796;5221.482475094000
1009625;5105.002417368500
1029645;5060.522499237500
880927;5036.341708946500
883442;5024.432447398500
873592;5015.759501814000
978549;5000.004589889000
881295;4979.493104968000
879546;4884.297199733500
880331;4882.943977380000
884759;4846.976988544000
883410;4832.365800276500
885289;4796.464704293000
1118364;4794.381832781272
875526;4782.348148692000
878007;4771.305879958000
863356;4760.003328189500
885043;4757.685426363000
878602;4726.714300073500
883192;4709.741368340500
883440;4708.699660875000
877702;4700.733813401000
878864;4671.713141675500
1012353;4650.000926343000
876582;4646.219861538500
865512;4596.212729464500
882953;4595.205628554000
884537;4567.031405952500
883922;4491.474801078500
885292;4485.856870432500
883064;4467.087840779500
883673;4462.412148521000
862689;4393.844910515000
881903;4354.416706726500
875680;4322.230600550000
874533;4298.417654810500
882947;4246.568704539000
883017;4244.805840748500
974370;4233.174517053000
867648;4193.090296736500
874833;4182.473245062500
876961;4178.521739923500
876015;4178.277243302500
997487;4161.001142830500
875475;4094.661854712500
877816;4094.048008916500
988377;4073.220346501000
859018;4068.510740189000
886570;4056.000647936500
875006;4047.987926771500
886278;4044.241434709500
1013290;4006.800539122500
875105;3997.513823802500
879426;3993.718072229500
873999;3988.894309395500
839839;3984.754898355000
885055;3974.643760633500
874588;3893.630382828000
874441;3890.988876282000
885733;3867.541671762000
885897;3861.090797345000
980883;3835.107644274500
885225;3796.565194053500
885552;3795.615921095500
882172;3755.927293022500
871286;3739.343460608500
884468;3736.841516292500
876361;3698.632164816000
884263;3663.751163899500
868982;3661.578177319500
884213;3653.206168014500
881790;3646.049418257000
867942;3645.497840371500
1011069;3645.001086123000
881862;3642.975373256000
877997;3642.002329177500
1012480;3635.885404892500
872630;3608.282729351500
878767;3605.402241424000
872848;3601.401849417000
850613;3600.000631916000
1055848;3597.000571909631
872494;3588.988688819500
872770;3578.246090253000
867557;3573.542943238000
871565;3567.919565238500
867403;3564.558293037500
978514;3529.905379891260
867229;3524.467391317000
1097661;3509.306264604500
877689;3496.457612181000
881290;3491.881566850500
880604;3461.235107973000
868538;3456.776211106000
868791;3438.631685175500
880926;3433.322331303000
868368;3421.142773308000
870127;3414.847036638500
980870;3398.061401067500
880759;3394.576081669500
990108;3353.389822479500
875102;3347.159361143000
870696;3340.912784160500
880315;3333.873038176000
866711;3325.016025692000
879712;3300.641087908500
880532;3294.459806893000
879221;3291.068467712000
880055;3287.281647454500
879544;3281.778234080000
862868;3280.077760882500
879431;3277.775129989000
870805;3263.703039939000
877963;3262.144033116500
878087;3256.927426981000
878601;3237.718164107500
878756;3233.377160887000
1013020;3232.515282814060
873883;3225.001825404500
880205;3205.432917954000
877809;3197.825204863000
882174;3193.788163981500
865867;3177.059857293500
865246;3175.892360514500
875529;3171.006425992000
876392;3164.701562672500
862194;3160.218187470500
878558;3145.954209075000
877185;3132.786356936000
994968;3126.733113744000
880938;3114.148878191000
876579;3097.852387167000
877402;3097.685503828500
876915;3097.504027750500
864743;3078.868189501500
879215;3072.461172699000
882238;3053.926424301500
874969;3045.003692379000
998943;3044.611433811500
878597;3039.000381119000
877180;3024.016442866500
882018;3019.922948480000
877666;3000.000379735500
877310;3000.000275772000
1023094;2998.806298963000
877817;2991.013633322000
873617;2989.220907898000
881340;2970.793998839500
876338;2945.876875705000
974276;2940.973908488500
877998;2916.924882478500
986553;2915.506522392500
875956;2906.940608568000
864298;2903.997315773500
879184;2893.366812744500
879953;2889.760783708000
867034;2885.049419701500
881288;2882.434549517000
873426;2878.495740980500
880063;2877.751754616000
880609;2876.881601841500
880212;2875.093725310500
995478;2875.001916185500
878745;2871.691876356000
880158;2867.701736872500
873156;2860.267316320000
877833;2854.075910798500
1012873;2852.336634948500
995082;2850.000604438000
877690;2844.853903541500
859993;2829.292819882500
1031672;2817.379191228500
861219;2806.055466958000
883281;2795.710842589000
995439;2771.501793251000
872762;2740.527115079500
876459;2740.277685553000
874131;2727.261501013000
875901;2717.166718275000
876016;2703.859983286000
876713;2701.804674390500
863417;2693.787745451500
